route_distance,traffic_level,num_stops,hour_of_day,delivery_time_minutes
8282.03,1.3,3,16,36.15
10551.21,1.3,1,10,56.12
11490.77,1.0,1,17,39.34
9808.77,1.3,2,4,37.13
12946.95,1.0,3,10,47.39
3905.67,1.8,1,21,24.17
6055.18,1.3,2,1,21.54
1491.53,1.3,3,11,12.51
3851.41,1.0,1,3,15.39
13751.79,1.0,2,1,37.83
14100.7,1.0,2,2,35.4
4179.56,1.0,2,7,18.84
9463.44,1.0,2,0,35.28
8496.27,1.0,1,2,20.47
5546.76,1.3,1,21,22.27
7684.17,1.8,2,22,30.98
11169.52,1.0,1,2,23.34
12456.35,1.3,1,22,43.59
9714.59,1.0,1,20,37.82
8400.11,1.8,1,18,57.6
13025.34,1.8,2,22,66.48
11516.9,1.0,2,1,40.01
7953.6,1.8,1,20,45.79
2023.46,1.8,2,16,18.63
12099.57,1.0,3,2,40.95
14825.31,1.3,2,20,72.59
8588.75,1.8,1,9,59.93
1226.53,1.0,1,17,9.12
12636.66,1.0,3,9,48.61
3467.7,1.8,1,5,16.97
6901.99,1.0,1,12,23.4
7584.16,1.3,2,6,29.08
7878.99,1.0,1,20,26.27
8716.38,1.0,1,14,24.97
11852.0,1.3,2,8,48.89
12411.87,1.3,1,6,52.57
5201.95,1.3,3,6,29.74
13574.27,1.3,1,4,34.9
8783.47,1.8,1,5,25.06
10458.44,1.8,1,18,51.5
10256.96,1.0,2,18,47.46
3961.35,1.8,2,19,35.79
11138.78,1.0,1,6,36.14
3289.56,1.8,1,4,18.21
8244.74,1.0,3,20,30.32
3710.99,1.0,2,9,19.92
4873.81,1.0,1,8,19.06
3175.09,1.3,2,5,16.61
7182.9,1.0,1,22,18.87
12418.8,1.0,3,2,35.07
12265.21,1.8,1,17,64.25
3208.39,1.0,2,14,19.33
3081.95,1.3,1,0,14.87
5899.18,1.0,2,11,25.4
5442.21,1.3,2,22,23.8
4488.08,1.0,1,4,9.93
12324.75,1.0,2,1,44.15
4655.02,1.8,2,21,32.26
2480.54,1.3,2,16,17.02
13234.75,1.0,1,21,48.87
1272.03,1.0,3,14,12.8
4178.3,1.0,1,6,15.09
10665.7,1.0,1,12,30.0
14622.68,1.0,1,20,46.5
612.01,1.0,2,7,7.76
7780.04,1.3,1,21,33.73
10809.79,1.0,2,20,36.49
10298.21,1.0,3,7,46.72
5478.3,1.0,3,19,25.82
9998.36,1.0,1,19,31.59
6430.89,1.0,3,18,27.37
11283.61,1.8,1,1,45.5
13649.73,1.8,1,20,78.16
7112.98,1.8,1,22,32.64
1793.71,1.0,1,16,7.73
9467.43,1.0,2,20,42.34
869.81,1.0,1,8,4.57
14387.91,1.0,1,21,42.5
9339.82,1.8,3,15,47.58
7875.91,1.0,1,16,21.9
11213.68,1.3,2,12,44.06
7629.78,1.3,2,10,42.29
1404.83,1.3,1,6,6.0
9553.45,1.0,2,18,35.34
5026.34,1.3,1,15,19.07
11651.91,1.3,2,17,73.87
5512.88,1.0,2,0,23.9
8506.23,1.0,2,2,22.88
4241.28,1.0,3,4,25.42
4898.19,1.3,2,23,20.02
13074.78,1.0,3,15,43.0
11120.53,1.0,1,9,40.72
13975.58,1.0,3,4,37.92
10834.91,1.0,1,7,38.05
11538.99,1.0,2,17,39.73
8689.83,1.8,1,13,45.83
8025.12,1.0,2,10,44.85
12928.18,1.8,2,15,63.17
1627.59,1.8,3,3,21.1
8761.35,1.3,2,14,39.78
10678.54,1.3,1,20,47.01
11185.07,1.0,2,11,43.61
9506.47,1.0,1,6,32.42
2950.23,1.8,3,4,17.83
13114.29,1.3,3,21,47.97
1391.63,1.0,1,15,6.62
14298.26,1.3,2,13,59.02
6106.17,1.3,2,17,29.38
4404.51,1.0,2,11,23.36
7513.11,1.0,3,0,25.96
8365.75,1.0,3,1,27.88
2878.15,1.8,2,10,19.55
8972.9,1.3,1,9,38.89
8587.23,1.0,2,13,30.67
1365.91,1.3,1,15,9.2
14603.7,1.3,3,15,58.71
11328.98,1.0,2,23,27.24
9869.71,1.0,1,4,31.15
1971.76,1.0,1,17,10.07
3994.29,1.0,1,3,11.31
6947.34,1.3,2,5,29.42
1231.95,1.8,1,14,11.17
3004.6,1.0,2,18,17.42
8348.15,1.8,2,23,45.36
3566.85,1.3,1,12,15.38
10568.73,1.0,3,0,30.85
8887.49,1.0,1,17,34.95
7262.28,1.3,2,8,43.71
10118.22,1.0,1,7,37.77
2624.78,1.8,3,15,22.85
11710.82,1.0,3,14,34.01
4839.46,1.8,2,22,26.89
2418.6,1.0,1,17,10.69
9418.85,1.0,1,2,28.81
2462.83,1.8,1,5,11.19
2516.0,1.0,3,5,18.73
12524.17,1.3,2,12,51.17
9013.34,1.0,3,5,33.71
6113.79,1.3,2,19,27.42
5875.18,1.8,3,22,38.34
8369.8,1.3,1,16,40.77
14112.43,1.0,3,8,60.93
3128.73,1.3,1,21,15.19
9723.62,1.3,1,13,46.66
2563.04,1.8,2,18,21.74
3956.59,1.0,1,1,12.08
9614.45,1.8,1,1,42.25
10649.6,1.0,2,6,35.58
9644.15,1.0,2,15,27.38
10356.47,1.0,2,4,40.57
4380.06,1.0,2,23,14.24
3290.46,1.0,3,19,20.73
566.25,1.0,2,9,7.32
4428.36,1.0,2,17,20.3
6048.62,1.8,1,14,35.44
4001.5,1.3,1,20,21.02
13486.65,1.0,1,15,42.39
2209.3,1.3,1,12,8.27
989.93,1.0,1,21,7.17
4523.13,1.3,2,17,20.3
1396.16,1.8,1,5,7.42
8676.61,1.3,3,10,41.16
1850.08,1.0,2,12,14.24
8716.2,1.0,3,20,41.09
10891.74,1.0,2,15,34.25
5007.83,1.3,3,1,21.16
2248.25,1.3,3,22,15.9
2804.13,1.3,2,21,18.92
9301.97,1.0,2,20,29.4
14751.37,1.3,1,15,49.76
7059.0,1.8,2,15,35.1
14037.03,1.3,3,8,76.2
2523.54,1.3,3,15,24.22
7277.85,1.3,3,23,30.03
8606.48,1.0,1,0,20.79
13106.12,1.0,2,14,42.96
1097.07,1.3,3,19,14.62
6233.19,1.0,2,17,35.55
14588.93,1.3,1,9,80.73
7175.97,1.8,1,12,39.62
4907.3,1.0,1,3,12.85
3408.39,1.8,1,0,14.51
10853.71,1.8,1,20,57.87
11681.48,1.0,1,16,34.02
7180.14,1.3,2,4,31.75
9812.21,1.0,1,3,26.98
3815.1,1.8,2,4,21.72
13401.17,1.8,2,9,87.49
8932.08,1.0,1,13,27.98
13463.08,1.0,2,14,38.83
1652.16,1.3,2,3,10.78
8375.15,1.0,2,3,22.89
851.45,1.3,3,12,11.29
1610.51,1.0,1,9,8.0
520.98,1.0,3,4,15.52
14321.04,1.0,3,3,43.64
2041.28,1.0,2,8,10.5
2461.01,1.0,3,11,19.71
1799.8,1.0,1,5,7.99
3819.59,1.0,1,22,10.67
6855.49,1.3,1,2,20.55
9126.63,1.0,2,5,24.39
2347.53,1.8,2,8,21.85
13224.93,1.0,2,10,43.28
9457.1,1.8,2,6,56.87
4580.5,1.8,3,7,47.2
3981.39,1.3,2,21,21.67
11832.15,1.3,2,6,42.75
14578.23,1.0,3,18,51.17
5919.37,1.0,3,3,29.65
12025.35,1.0,2,3,33.14
6129.06,1.3,1,22,18.59
6055.68,1.0,2,16,25.97
7622.9,1.3,1,5,25.44
6207.35,1.8,3,12,44.11
8793.38,1.0,2,11,34.89
1839.38,1.0,2,11,14.14
8953.21,1.0,2,9,43.27
1474.01,1.0,2,12,11.54
12259.37,1.0,1,4,31.69
918.3,1.0,2,9,10.35
9644.24,1.8,2,20,55.4
4218.35,1.3,2,5,20.74
2128.89,1.3,1,19,10.5
14315.97,1.0,3,7,55.06
4562.26,1.8,1,9,27.54
13643.47,1.8,2,7,78.12
12650.82,1.0,2,19,56.12
14441.99,1.8,2,4,51.29
8966.0,1.8,1,20,54.94
3518.67,1.0,1,19,15.95
4997.89,1.0,2,11,20.61
1647.92,1.3,3,15,16.13
9657.4,1.8,3,6,48.16
13209.09,1.0,2,12,40.97
1677.27,1.8,1,19,12.72
9866.13,1.0,3,4,33.24
10851.76,1.3,1,22,36.41
12738.68,1.8,2,19,93.85
7040.06,1.3,1,8,32.8
11067.69,1.0,3,4,41.45
9682.3,1.8,2,13,58.57
10993.71,1.8,2,11,72.74
11760.45,1.8,1,8,67.92
10311.94,1.0,1,11,28.3
12709.65,1.3,2,20,43.47
10285.61,1.3,1,9,42.87
7548.07,1.3,1,8,37.99
9112.19,1.8,2,5,39.73
5230.43,1.0,2,10,30.92
9550.36,1.0,1,17,36.5
1919.92,1.8,2,0,12.78
11778.53,1.8,1,4,42.9
5632.48,1.8,2,11,30.96
8910.36,1.3,1,14,28.32
9535.23,1.0,2,3,28.83
5047.8,1.0,3,21,25.84
7340.82,1.0,1,8,27.37
1041.8,1.0,2,20,8.47
10318.24,1.3,2,9,47.39
4773.54,1.0,2,4,18.4
2472.38,1.3,3,18,24.87
2585.95,1.0,1,22,9.89
1184.82,1.0,1,5,3.44
11817.81,1.3,2,10,52.7
8303.74,1.3,2,20,39.29
4926.31,1.3,3,12,24.41
5997.41,1.0,2,20,29.12
6082.38,1.8,2,10,44.45
12104.53,1.0,1,0,28.18
14793.63,1.8,3,22,72.12
1148.54,1.0,3,12,13.72
10609.88,1.8,1,17,81.9
1913.4,1.3,3,21,20.06
14581.66,1.0,2,9,58.98
989.39,1.0,1,1,6.34
3542.91,1.0,3,7,22.35
14190.14,1.8,1,5,54.38
14695.29,1.8,2,1,69.08
11474.31,1.0,1,6,35.26
5826.0,1.8,2,3,32.79
6377.21,1.3,1,10,35.25
11246.71,1.0,2,20,45.21
1874.24,1.3,2,0,9.94
10288.53,1.0,3,19,43.34
521.03,1.0,1,19,3.9
10381.39,1.8,1,10,62.16
13262.5,1.0,1,19,47.45
9929.95,1.0,3,19,46.23
1408.53,1.3,1,8,11.41
10677.54,1.0,1,16,26.35
3948.1,1.0,1,5,11.28
2265.15,1.3,1,17,14.23
921.36,1.0,2,12,12.56
10508.76,1.3,2,8,51.61
13192.43,1.0,1,1,36.3
6976.35,1.0,2,3,21.09
12085.23,1.8,1,14,46.58
11161.79,1.3,2,1,31.02
2071.43,1.0,1,16,9.48
3813.35,1.0,1,15,14.4
9420.25,1.3,1,22,30.65
1916.47,1.0,1,22,6.66
7437.99,1.0,1,20,24.77
11910.22,1.0,1,11,34.87
2625.15,1.3,2,0,15.94
5278.44,1.8,2,18,32.47
7934.94,1.0,3,20,38.78
5426.88,1.3,2,6,19.64
10227.52,1.8,3,5,42.0
9505.02,1.0,2,12,32.68
7402.62,1.0,2,19,30.43
11560.17,1.0,1,2,33.13
6976.54,1.0,1,6,18.03
2766.13,1.0,2,22,12.72
10570.61,1.3,2,2,40.43
8773.22,1.0,1,11,27.82
5366.0,1.0,1,9,19.09
6534.79,1.0,2,3,17.66
1175.11,1.0,2,12,7.88
9652.55,1.0,2,3,33.28
620.25,1.0,2,20,12.52
8611.51,1.0,2,11,21.96
4113.21,1.0,1,10,14.83
3261.77,1.8,2,11,26.46
5414.44,1.0,3,23,28.09
10874.21,1.8,2,18,59.82
8821.0,1.0,2,0,24.15
12426.14,1.0,3,22,38.17
4971.66,1.8,2,13,29.7
7714.99,1.3,2,21,35.86
3757.89,1.3,2,22,17.98
13895.63,1.8,1,2,51.53
9743.27,1.3,1,21,38.41
9573.82,1.3,1,11,34.55
6992.13,1.3,1,17,31.39
13033.56,1.0,2,8,45.49
6218.61,1.8,3,18,51.18
12609.49,1.0,1,13,37.17
3856.08,1.0,3,8,25.51
1759.55,1.8,3,5,18.78
1491.38,1.0,2,22,9.68
12300.51,1.0,1,6,32.69
6104.98,1.8,1,14,32.38
4247.88,1.0,3,4,18.4
3583.96,1.3,1,13,17.21
4331.49,1.0,1,0,10.98
9694.31,1.0,1,15,28.99
6368.23,1.0,3,12,25.37
9502.88,1.3,1,6,44.66
10818.94,1.0,3,14,33.5
11330.03,1.3,1,12,41.67
9643.41,1.0,1,20,37.71
10220.11,1.0,2,19,30.85
1934.1,1.0,2,19,17.71
1154.63,1.0,2,17,12.73
4055.1,1.8,1,7,29.05
2091.87,1.3,3,1,22.37
1378.27,1.0,2,19,13.99
10805.06,1.3,2,15,40.1
8542.01,1.3,1,15,36.21
13424.61,1.8,2,22,49.97
5889.89,1.8,2,2,23.33
7217.67,1.8,1,16,34.82
14702.21,1.0,1,18,43.22
8461.27,1.0,2,19,38.39
12213.22,1.3,2,4,40.53
7177.78,1.3,2,22,22.22
11238.63,1.0,1,1,26.04
6870.29,1.8,1,0,29.45
808.85,1.0,3,21,11.71
14372.18,1.3,1,14,58.01
7475.41,1.3,2,8,38.68
2189.62,1.3,1,23,9.95
10819.37,1.8,3,18,63.91
997.15,1.3,3,17,10.35
8581.89,1.0,1,20,37.59
13834.51,1.3,2,0,46.01
7766.21,1.3,2,13,31.04
11507.26,1.8,1,14,55.77
14618.37,1.0,1,22,27.14
7248.54,1.8,2,6,47.64
7336.12,1.0,1,4,18.72
12030.23,1.0,2,23,35.59
5250.64,1.0,1,6,18.15
11224.36,1.0,2,16,41.94
10699.22,1.3,2,10,52.73
12890.72,1.3,2,11,51.18
2676.75,1.0,2,2,11.98
11917.67,1.0,1,6,29.77
12174.24,1.8,2,9,84.37
10949.92,1.0,1,7,42.67
8773.56,1.3,1,21,38.44
658.74,1.8,1,23,7.05
2358.54,1.8,1,14,10.38
1107.95,1.3,3,17,23.25
10590.58,1.0,1,4,25.49
10075.75,1.3,1,14,35.05
2212.33,1.0,1,4,8.67
2799.42,1.8,2,8,26.75
5407.07,1.0,1,8,22.87
4032.84,1.0,1,6,16.21
836.79,1.0,1,3,5.75
7987.94,1.3,1,11,36.28
14964.79,1.3,1,22,45.44
4887.77,1.3,1,3,19.98
3681.32,1.0,2,12,15.13
6254.43,1.0,1,20,22.77
14015.98,1.8,1,20,86.25
9443.07,1.3,2,23,36.44
2245.32,1.3,2,7,16.72
6746.89,1.3,2,12,23.9
13306.15,1.0,2,5,39.44
3212.54,1.0,2,12,15.16
11169.89,1.0,1,16,29.89
6724.69,1.0,3,12,28.04
8313.67,1.0,2,10,33.87
14134.18,1.0,1,4,35.1
10978.0,1.3,2,18,61.5
11684.75,1.8,3,1,47.62
5196.84,1.0,1,7,19.96
5999.11,1.8,1,13,30.45
12317.77,1.3,2,7,67.3
13893.59,1.3,2,20,68.55
14217.63,1.0,1,5,32.37
1002.06,1.8,1,4,6.32
14647.8,1.0,1,21,42.84
5289.97,1.0,1,22,15.41
3804.56,1.3,3,2,19.85
2972.52,1.0,1,17,13.58
7488.93,1.8,2,11,44.1
12336.9,1.8,1,22,43.97
10236.4,1.3,2,14,35.65
9110.46,1.0,2,15,28.79
2381.57,1.3,1,21,10.77
2278.82,1.3,3,18,18.61
981.36,1.8,2,0,9.41
3829.38,1.0,2,17,21.67
3825.44,1.3,2,23,18.03
6778.19,1.0,1,21,22.45
13679.82,1.3,3,4,55.75
7113.42,1.8,2,23,29.17
1030.74,1.8,3,6,16.1
5900.24,1.3,2,4,27.25
9790.93,1.3,2,14,33.47
3360.17,1.3,2,1,15.9
5716.24,1.8,2,21,34.47
9789.8,1.3,2,11,50.23
1643.01,1.3,2,10,14.05
12784.6,1.8,1,22,58.37
2909.92,1.0,1,18,12.06
10125.06,1.8,3,7,75.23
11841.31,1.3,2,7,59.25
12452.45,1.0,2,10,46.12
6497.39,1.0,3,4,30.62
9209.99,1.3,2,10,44.31
10064.52,1.0,3,2,34.85
1017.78,1.3,1,18,7.82
5643.9,1.8,3,23,34.71
7247.07,1.8,2,22,33.98
4003.06,1.3,2,13,18.31
2334.78,1.3,1,1,13.25
12838.61,1.8,2,7,99.21
2541.25,1.0,2,21,10.91
3212.96,1.3,1,16,17.91
14575.35,1.3,2,16,61.17
9466.73,1.0,2,5,24.54
11272.1,1.0,2,16,33.27
14479.32,1.3,2,8,70.41
9654.84,1.3,2,18,51.84
4478.16,1.8,1,10,33.03
14383.6,1.0,1,19,55.27
5579.39,1.0,2,20,27.2
9149.07,1.3,1,15,37.15
9936.68,1.0,2,21,27.87
7611.8,1.0,2,8,35.13
13174.37,1.8,1,21,69.77
9329.53,1.0,1,3,23.71
1642.16,1.0,2,16,9.07
4718.36,1.0,1,17,18.88
11796.82,1.0,1,8,40.8
2284.86,1.8,2,10,17.77
1572.07,1.0,1,7,8.88
12394.11,1.3,2,5,44.13
3972.7,1.0,3,10,28.6
9436.13,1.8,1,22,46.82
9234.32,1.3,2,22,34.01
1014.91,1.8,1,3,5.61
7213.12,1.8,2,23,37.81
6999.4,1.8,1,1,29.75
6748.51,1.0,2,1,19.94
1672.64,1.0,2,16,13.67
8489.51,1.0,3,21,33.05
13846.28,1.3,3,14,50.64
10742.62,1.8,1,18,59.46
14697.9,1.0,2,0,46.3
10102.73,1.0,3,2,29.67
1151.05,1.0,1,9,9.43
11606.9,1.8,1,10,70.33
8701.89,1.0,2,21,23.39
7997.68,1.3,3,3,37.95
9982.6,1.3,2,4,30.54
14131.72,1.3,3,17,86.82
10081.94,1.0,1,18,35.26
9535.82,1.3,3,11,37.18
881.2,1.8,1,11,7.3
2719.05,1.8,1,21,16.66
11569.78,1.0,2,1,37.01
4756.31,1.0,1,0,13.04
14992.88,1.3,3,8,74.83
6918.83,1.0,1,10,21.52
8275.03,1.3,2,22,28.93
4554.75,1.0,1,12,14.76
1420.83,1.0,2,0,6.06
2503.22,1.0,3,2,18.39
12151.82,1.0,2,16,35.61
6836.09,1.3,3,19,35.25
11830.39,1.8,2,19,73.19
11369.28,1.0,2,1,36.33
12864.94,1.0,1,22,32.24
2110.06,1.0,3,10,22.88
14932.46,1.3,3,11,77.44
3308.0,1.0,2,5,12.92
9255.95,1.8,2,12,49.13
4115.07,1.0,2,20,18.12
9091.67,1.0,3,18,39.26
1538.8,1.0,1,19,6.96
6237.84,1.3,2,12,34.75
4929.59,1.0,3,10,23.84
8032.48,1.0,3,11,30.65
7651.1,1.0,1,0,16.52
9672.29,1.0,1,1,23.25
13527.72,1.0,1,7,48.63
3690.0,1.3,2,15,18.51
10724.13,1.3,1,20,51.15
8011.27,1.0,2,5,20.22
12631.24,1.3,1,16,53.62
7075.39,1.0,2,9,23.4
12154.66,1.8,1,11,55.94
13986.97,1.0,2,22,35.73
11816.14,1.0,2,3,28.73
12633.86,1.0,2,6,34.82
4052.33,1.0,1,12,12.54
3607.99,1.3,3,1,16.36
13852.5,1.0,2,9,45.56
13037.28,1.0,1,13,41.0
12452.2,1.8,2,6,58.33
4478.39,1.8,3,9,33.75
14428.16,1.8,3,11,84.94
4414.27,1.8,1,3,15.52
12003.72,1.0,1,12,42.99
2146.48,1.8,1,2,11.77
13782.37,1.8,1,9,82.1
14566.3,1.8,1,15,73.03
10961.61,1.0,1,14,32.63
5682.88,1.0,1,19,22.3
6063.71,1.0,1,13,18.34
6046.51,1.3,2,4,21.87
6365.01,1.0,1,16,19.44
1766.48,1.0,3,23,12.48
9507.98,1.0,1,2,21.14
3194.35,1.3,3,1,14.5
13663.17,1.3,2,1,32.62
4038.5,1.0,3,7,22.58
8089.5,1.3,1,19,36.95
3444.21,1.3,3,6,18.98
10086.46,1.3,2,2,35.44
2482.6,1.3,1,4,8.06
14969.53,1.3,2,7,79.5
6428.62,1.8,1,8,46.68
10535.72,1.0,2,0,31.52
5750.63,1.8,1,5,30.63
3037.33,1.3,2,10,21.41
14591.13,1.3,3,1,55.82
12254.41,1.0,1,13,30.58
4706.34,1.3,1,18,26.39
3914.99,1.0,1,13,13.85
5285.68,1.0,1,15,17.74
2069.2,1.3,3,12,14.16
12478.26,1.0,1,0,31.51
6398.83,1.8,1,7,41.72
13710.49,1.3,2,14,53.26
5716.97,1.8,1,21,32.57
9197.59,1.0,1,15,29.36
8510.38,1.3,1,5,26.56
11667.71,1.0,2,9,57.24
9776.25,1.3,1,19,44.91
4252.04,1.3,2,17,32.28
3686.41,1.8,1,16,18.94
2801.49,1.8,1,9,21.12
13804.95,1.8,3,22,73.45
6611.79,1.8,2,8,44.38
780.05,1.0,2,2,5.97
10585.2,1.0,2,2,31.55
12332.16,1.0,2,14,39.91
9894.83,1.0,1,16,26.68
2350.33,1.8,1,9,15.76
4488.27,1.8,1,11,22.03
2197.86,1.0,1,22,8.73
1475.75,1.0,1,14,7.58
3326.98,1.8,2,6,22.35
2415.68,1.0,2,4,10.05
10638.62,1.0,2,17,34.4
2928.5,1.0,1,2,8.36
10388.82,1.8,1,22,42.25
2095.65,1.3,1,11,9.81
891.13,1.3,2,9,13.12
10941.61,1.0,1,14,33.45
12352.02,1.3,3,21,45.64
2183.55,1.3,2,13,16.28
11782.95,1.0,1,2,22.41
3802.98,1.8,3,21,29.34
6841.41,1.0,2,14,22.58
12546.3,1.8,2,13,59.03
562.89,1.3,1,4,5.11
5509.86,1.0,2,16,21.96
7811.83,1.3,3,20,47.38
6075.16,1.0,3,17,37.93
7176.97,1.0,1,2,19.78
11452.43,1.0,2,7,41.58
9004.38,1.3,2,9,42.09
4349.36,1.0,1,11,15.19
2720.8,1.8,1,14,18.69
11091.18,1.0,1,4,23.94
6970.29,1.8,1,14,33.59
1581.02,1.0,1,23,7.14
8088.85,1.0,3,8,34.12
13761.32,1.0,2,21,41.98
13740.95,1.3,2,23,50.31
14513.98,1.8,2,23,61.89
14392.25,1.8,3,20,81.39
6599.28,1.0,3,7,30.89
5997.99,1.8,3,11,33.68
14092.88,1.3,1,1,34.77
5725.76,1.3,3,10,33.04
6024.88,1.8,3,19,45.66
13477.01,1.0,1,11,39.15
1683.53,1.8,1,19,14.59
8754.72,1.3,2,21,37.85
12008.11,1.3,2,13,48.84
4637.99,1.0,1,13,14.87
12060.76,1.8,1,21,61.21
10731.24,1.0,1,12,27.63
7704.53,1.0,1,1,17.73
8915.95,1.0,2,23,30.09
13412.33,1.8,2,0,52.16
6604.91,1.3,1,10,39.82
12496.24,1.8,1,22,58.52
10227.49,1.0,2,13,35.58
7126.9,1.8,1,10,53.64
3862.15,1.8,1,18,26.89
10638.38,1.0,2,11,32.52
11285.41,1.0,3,14,37.47
2610.17,1.3,2,11,15.78
13615.31,1.8,1,22,44.29
2850.53,1.3,3,13,18.8
9297.06,1.0,3,17,35.81
10290.68,1.0,1,13,36.14
1656.15,1.3,2,16,11.5
12460.39,1.0,2,19,45.71
10331.89,1.3,2,0,36.78
4259.28,1.8,3,20,40.55
5261.5,1.3,2,17,30.15
9972.07,1.0,2,16,34.85
1791.66,1.0,3,0,10.13
4475.57,1.0,2,6,11.41
9503.26,1.0,2,12,27.08
941.18,1.8,1,18,12.61
12684.26,1.0,1,23,31.77
9193.89,1.0,1,15,27.29
13312.97,1.0,2,3,31.84
3926.17,1.0,1,19,16.0
2035.28,1.8,3,7,21.6
3598.69,1.3,1,18,17.9
3937.68,1.0,2,6,14.15
13112.98,1.0,1,19,49.68
2564.43,1.8,3,20,21.92
13377.0,1.8,1,17,84.55
11819.06,1.3,2,1,34.51
12269.05,1.3,3,9,71.73
12857.03,1.0,2,10,63.84
8154.78,1.0,1,10,29.51
2222.0,1.0,1,0,6.69
6510.41,1.3,2,1,19.93
9265.75,1.3,2,21,34.35
3288.58,1.8,1,5,15.01
13046.3,1.0,1,17,49.94
13938.15,1.0,3,7,60.54
14950.91,1.8,1,9,75.17
5237.57,1.0,3,20,23.82
10598.4,1.8,1,3,41.91
6323.87,1.3,1,9,28.78
8661.66,1.0,1,14,30.36
14808.43,1.8,2,19,88.06
6051.51,1.0,1,7,21.41
3887.06,1.8,3,12,28.16
4975.11,1.0,3,14,28.7
10313.25,1.3,1,17,48.37
7220.69,1.3,2,9,36.47
2442.08,1.8,3,13,21.62
12083.03,1.3,1,8,46.39
6635.58,1.8,2,21,40.56
9337.61,1.8,1,19,55.59
3460.89,1.0,1,7,15.4
5955.48,1.0,1,3,15.72
3724.53,1.0,1,9,14.69
7095.16,1.8,1,2,31.0
3587.47,1.3,1,19,16.74
7566.48,1.3,3,2,35.32
2602.83,1.0,2,12,19.1
7941.52,1.0,3,2,31.44
13117.15,1.3,2,20,60.38
12476.56,1.0,1,20,35.05
1536.99,1.0,1,21,7.58
13396.51,1.3,3,10,54.67
2765.93,1.0,3,12,19.25
12575.36,1.8,2,3,57.69
3348.84,1.0,3,18,15.88
6382.8,1.0,1,0,13.33
14592.92,1.8,1,15,70.16
6910.39,1.8,1,12,35.56
1441.81,1.8,1,8,10.9
12123.87,1.0,2,3,27.45
5923.43,1.8,2,21,34.1
10287.66,1.0,3,20,34.57
2958.8,1.0,2,6,15.52
13956.29,1.0,1,8,44.69
12994.6,1.8,3,9,66.64
11464.16,1.0,3,3,32.32
8658.0,1.3,2,19,37.8
1832.88,1.3,1,19,14.78
12436.93,1.3,1,9,56.86
9122.76,1.3,1,3,32.47
12613.39,1.0,2,23,33.94
3059.67,1.8,1,3,19.96
9727.88,1.0,2,17,39.08
12980.51,1.8,2,15,64.84
7566.47,1.0,1,20,32.57
11507.61,1.0,1,4,24.98
11550.39,1.3,1,14,44.98
2819.12,1.8,2,6,22.58
13543.87,1.8,1,19,88.65
3752.7,1.3,2,0,21.88
9987.73,1.3,1,8,46.69
12663.53,1.0,2,15,41.22
1350.52,1.0,1,11,7.66
11892.39,1.0,3,1,40.42
1966.27,1.8,2,16,13.37
11082.87,1.3,1,15,42.85
10182.13,1.3,3,11,36.59
9827.85,1.3,1,7,35.12
10294.6,1.0,2,5,24.33
9255.44,1.8,3,19,62.69
10496.32,1.3,3,3,40.11
11458.66,1.8,1,8,68.36
8590.66,1.0,2,14,24.79
4716.31,1.8,2,16,26.44
6915.08,1.0,1,10,21.3
4726.0,1.3,3,21,22.77
8352.83,1.0,1,22,16.41
2862.09,1.0,2,23,15.54
11576.65,1.0,1,8,46.62
3640.89,1.8,2,23,18.13
5323.23,1.3,1,2,22.38
9426.38,1.3,2,7,46.81
11427.91,1.8,2,18,62.47
10869.46,1.0,2,16,35.94
10221.29,1.3,1,11,37.32
6072.35,1.3,1,21,19.72
6630.67,1.3,3,20,36.55
4917.5,1.0,1,10,21.25
8875.36,1.0,2,6,25.57
8661.04,1.3,1,2,24.64
4728.52,1.8,2,8,34.89
10787.68,1.0,2,14,32.54
14265.35,1.3,2,0,48.81
6891.28,1.0,1,4,18.53
5157.42,1.3,2,23,25.0
6811.54,1.3,1,23,18.9
7850.52,1.3,2,12,33.57
13375.62,1.0,2,12,44.85
8459.77,1.0,2,4,19.03
4895.0,1.3,2,14,22.95
14173.13,1.3,2,11,53.56
4441.6,1.0,1,1,10.2
8429.86,1.3,2,20,39.63
11045.99,1.0,3,14,38.23
8601.53,1.0,2,15,24.62
3188.05,1.0,2,7,19.41
1913.11,1.8,2,17,17.44
13406.41,1.0,1,0,28.68
11757.1,1.3,2,14,51.76
12344.99,1.0,1,0,35.77
2229.03,1.3,1,12,9.95
5618.95,1.0,1,9,26.12
2001.89,1.0,2,20,11.52
2246.75,1.8,2,16,15.74
10459.27,1.0,2,2,31.24
11535.52,1.0,3,0,37.69
3519.85,1.0,2,11,13.79
13152.24,1.3,1,18,64.52
12293.26,1.0,2,16,42.7
9981.61,1.0,3,17,39.78
1314.9,1.8,3,23,14.31
3140.17,1.3,1,2,13.57
2674.15,1.0,1,15,10.44
7303.13,1.3,1,9,33.51
9395.28,1.0,1,1,27.48
5342.99,1.0,1,11,18.56
12362.16,1.8,1,10,80.05
14264.14,1.3,1,2,46.1
11002.94,1.3,2,11,43.57
1566.93,1.0,2,5,9.35
965.62,1.3,1,21,5.82
7608.02,1.0,3,13,30.15
1735.82,1.8,3,2,15.91
4276.64,1.3,3,23,29.41
12665.82,1.0,2,0,28.34
10551.73,1.3,1,6,33.65
7701.66,1.0,3,14,33.07
9045.74,1.0,1,9,36.86
6531.09,1.0,2,0,21.36
